,Cruise,Project.Name,Year,Region,Status,Location,Location.Site,Location.Site.Depth,Site,Op.Depth,Op.Site,Gear,Depth,Opcode,Genus.Species,Length,Opcode.No.Year
4416,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.b,Easter.b.D,Woody.Is.,D,b,sBRUVS,24,8EFD3b,Coris.auricularis,288.7,EFD3b
4417,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.b,Easter.b.D,Woody.Is.,D,b,sBRUVS,24,8EFD3b,Epinephelus.rivulatus,316.4,EFD3b
4418,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.b,Easter.b.D,Woody.Is.,D,b,sBRUVS,24,8EFD3b,Chrysophrys.auratus,264.9,EFD3b
4419,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.b,Easter.b.D,Woody.Is.,D,b,sBRUVS,24,8EFD3b,Chrysophrys.auratus,320.4,EFD3b
4420,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.b,Easter.b.D,Woody.Is.,D,b,sBRUVS,24,8EFD3b,Plectropomus.leopardus,250,EFD3b
4421,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Easter,Easter.a,Easter.a.S,Leo's.Is.,S,a,sBRUVS,10,8ERS2,Chaetodon.lunula,171.5,ERS2
4422,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Easter,Easter.a,Easter.a.S,Leo's.Is.,S,a,sBRUVS,10,8ERS2,Chaetodon.lunula,202.6,ERS2
4423,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Easter,Easter.a,Easter.a.S,Leo's.Is.,S,a,sBRUVS,10,8ERS2,Chaetodon.lunula,202.9,ERS2
4424,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Easter,Easter.a,Easter.a.S,Leo's.Is.,S,a,sBRUVS,10,8ERS2,Chaetodon.lunula,203.8,ERS2
4425,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Easter,Easter.a,Easter.a.S,Leo's.Is.,S,a,sBRUVS,10,8ERS2,Chaetodon.lunula,210.1,ERS2
4426,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Easter,Easter.a,Easter.a.S,Leo's.Is.,S,a,sBRUVS,10,8ERS2,Chaetodon.lunula,210.3,ERS2
4427,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Easter,Easter.a,Easter.a.S,Leo's.Is.,S,a,sBRUVS,10,8ERS2,Chaetodon.lunula,213.3,ERS2
4428,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Easter,Easter.a,Easter.a.S,Leo's.Is.,S,a,sBRUVS,10,8ERS2,Chaetodon.lunula,224.9,ERS2
4429,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Easter,Easter.a,Easter.a.S,Leo's.Is.,S,a,sBRUVS,10,8ERS2,Choerodon.rubescens,398.7,ERS2
4430,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Easter,Easter.a,Easter.a.S,Leo's.Is.,S,a,sBRUVS,10,8ERS2,Choerodon.rubescens,399,ERS2
4431,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Easter,Easter.a,Easter.a.S,Leo's.Is.,S,a,sBRUVS,10,8ERS2,Choerodon.rubescens,448.9,ERS2
4432,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Easter,Easter.a,Easter.a.S,Leo's.Is.,S,a,sBRUVS,10,8ERS2,Choerodon.rubescens,539.3,ERS2
4433,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Easter,Easter.a,Easter.a.S,Leo's.Is.,S,a,sBRUVS,10,8ERS2,Choerodon.rubescens,549.2,ERS2
4434,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Easter,Easter.a,Easter.a.S,Leo's.Is.,S,a,sBRUVS,10,8ERS2,Chromis.westaustralis,67.8,ERS2
4435,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Easter,Easter.a,Easter.a.S,Leo's.Is.,S,a,sBRUVS,10,8ERS2,Chromis.westaustralis,68.1,ERS2
4436,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Easter,Easter.a,Easter.a.S,Leo's.Is.,S,a,sBRUVS,10,8ERS2,Chromis.westaustralis,71.1,ERS2
4437,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Easter,Easter.a,Easter.a.S,Leo's.Is.,S,a,sBRUVS,10,8ERS2,Chromis.westaustralis,80.2,ERS2
4438,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Easter,Easter.a,Easter.a.S,Leo's.Is.,S,a,sBRUVS,10,8ERS2,Chromis.westaustralis,85.3,ERS2
4439,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Easter,Easter.a,Easter.a.S,Leo's.Is.,S,a,sBRUVS,10,8ERS2,Coris.auricularis,310.9,ERS2
4440,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Easter,Easter.a,Easter.a.S,Leo's.Is.,S,a,sBRUVS,10,8ERS2,Glaucosoma.hebraicum,549.5,ERS2
4441,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Easter,Easter.a,Easter.a.S,Leo's.Is.,S,a,sBRUVS,10,8ERS2,Kyphosus.sydneyanus,571.6,ERS2
4442,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Easter,Easter.a,Easter.a.S,Leo's.Is.,S,a,sBRUVS,10,8ERS2,Lethrinus.nebulosus,506.9,ERS2
4443,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Easter,Easter.a,Easter.a.S,Leo's.Is.,S,a,sBRUVS,10,8ERS2,Lethrinus.nebulosus,574.6,ERS2
4444,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Easter,Easter.a,Easter.a.S,Leo's.Is.,S,a,sBRUVS,10,8ERS2,Lethrinus.nebulosus,589.7,ERS2
4445,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Easter,Easter.a,Easter.a.S,Leo's.Is.,S,a,sBRUVS,10,8ERS2,Lethrinus.nebulosus,607.3,ERS2
4446,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Easter,Easter.a,Easter.a.S,Leo's.Is.,S,a,sBRUVS,10,8ERS2,Lethrinus.nebulosus,616.1,ERS2
4447,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Easter,Easter.a,Easter.a.S,Leo's.Is.,S,a,sBRUVS,10,8ERS2,Lethrinus.nebulosus,616.7,ERS2
4448,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Easter,Easter.a,Easter.a.S,Leo's.Is.,S,a,sBRUVS,10,8ERS2,Lethrinus.nebulosus,702.1,ERS2
4449,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Easter,Easter.a,Easter.a.S,Leo's.Is.,S,a,sBRUVS,10,8ERS2,Lutjanus.bohar,576.5,ERS2
4450,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Easter,Easter.a,Easter.a.S,Leo's.Is.,S,a,sBRUVS,10,8ERS2,Chrysophrys.auratus,432,ERS2
4451,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Easter,Easter.a,Easter.a.S,Leo's.Is.,S,a,sBRUVS,10,8ERS2,Chrysophrys.auratus,471.4,ERS2
4452,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Easter,Easter.a,Easter.a.S,Leo's.Is.,S,a,sBRUVS,10,8ERS2,Chrysophrys.auratus,484,ERS2
4453,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Easter,Easter.a,Easter.a.S,Leo's.Is.,S,a,sBRUVS,10,8ERS2,Chrysophrys.auratus,495.6,ERS2
4454,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Easter,Easter.a,Easter.a.S,Leo's.Is.,S,a,sBRUVS,10,8ERS2,Chrysophrys.auratus,560.6,ERS2
4455,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Easter,Easter.a,Easter.a.S,Leo's.Is.,S,a,sBRUVS,10,8ERS2,Chrysophrys.auratus,589.4,ERS2
4456,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Easter,Easter.a,Easter.a.S,Leo's.Is.,S,a,sBRUVS,10,8ERS2,Parupeneus.spilurus,345,ERS2
4457,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Easter,Easter.a,Easter.a.S,Leo's.Is.,S,a,sBRUVS,10,8ERS2,Parupeneus.spilurus,358,ERS2
4458,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Easter,Easter.a,Easter.a.S,Leo's.Is.,S,a,sBRUVS,10,8ERS2,Plectropomus.leopardus,409,ERS2
4459,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Easter,Easter.a,Easter.a.S,Leo's.Is.,S,a,sBRUVS,10,8ERS2,Plectropomus.leopardus,450.8,ERS2
4460,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Easter,Easter.a,Easter.a.S,Leo's.Is.,S,a,sBRUVS,10,8ERS2,Plectropomus.leopardus,492.9,ERS2
4461,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Easter,Easter.a,Easter.a.S,Leo's.Is.,S,a,sBRUVS,10,8ERS2,Plectropomus.leopardus,529.6,ERS2
4462,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Easter,Easter.a,Easter.a.S,Leo's.Is.,S,a,sBRUVS,10,8ERS2,Pseudocaranx.dinjerra,323.6,ERS2
4463,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Easter,Easter.a,Easter.a.S,Leo's.Is.,S,a,sBRUVS,10,8ERS2,Scombridae.spp,842.6,ERS2
4465,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Easter,Easter.a,Easter.a.S,Leo's.Is.,S,a,sBRUVS,10,8ERS2,Thalassoma.lunare,190,ERS2
4466,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Easter,Easter.a,Easter.a.S,Leo's.Is.,S,a,sBRUVS,10,8ERS2,Thalassoma.lunare,222.1,ERS2
4467,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,MPA,Easter,Easter.a,Easter.a.S,Leo's.Is.,S,a,sBRUVS,10,8ERS2,Thalassoma.lutescens,243.3,ERS2
4468,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.c,Easter.c.D,Rat.Is.,D,c,sBRUVS,24,8EFD5c,Choerodon.jordani,136.3,EFD5c
4469,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.c,Easter.c.D,Rat.Is.,D,c,sBRUVS,24,8EFD5c,Choerodon.rubescens,523.8,EFD5c
4470,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.c,Easter.c.D,Rat.Is.,D,c,sBRUVS,24,8EFD5c,Coris.auricularis,378.9,EFD5c
4471,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.c,Easter.c.D,Rat.Is.,D,c,sBRUVS,24,8EFD5c,Diagramma.labiosum,647.5,EFD5c
4472,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.c,Easter.c.D,Rat.Is.,D,c,sBRUVS,24,8EFD5c,Echeneis.naucrates,130.1,EFD5c
4474,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.c,Easter.c.D,Rat.Is.,D,c,sBRUVS,24,8EFD5c,Lethrinus.nebulosus,409.4,EFD5c
4475,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.c,Easter.c.D,Rat.Is.,D,c,sBRUVS,24,8EFD5c,Lethrinus.nebulosus,448.8,EFD5c
4476,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.c,Easter.c.D,Rat.Is.,D,c,sBRUVS,24,8EFD5c,Lethrinus.nebulosus,453.6,EFD5c
4477,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.c,Easter.c.D,Rat.Is.,D,c,sBRUVS,24,8EFD5c,Chrysophrys.auratus,272.9,EFD5c
4478,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.c,Easter.c.D,Rat.Is.,D,c,sBRUVS,24,8EFD5c,Chrysophrys.auratus,293,EFD5c
4479,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.c,Easter.c.D,Rat.Is.,D,c,sBRUVS,24,8EFD5c,Chrysophrys.auratus,591.9,EFD5c
4480,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.c,Easter.c.D,Rat.Is.,D,c,sBRUVS,24,8EFD5c,Chrysophrys.auratus,616.7,EFD5c
4481,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.c,Easter.c.D,Rat.Is.,D,c,sBRUVS,24,8EFD5c,Pentapodus.nagasakiensis,133,EFD5c
4482,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.c,Easter.c.D,Rat.Is.,D,c,sBRUVS,24,8EFD5c,Seriola.hippos,981,EFD5c
4483,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,8EFD5a,Bodianus.bilunulatus,319,EFD5a
4485,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,8EFD5a,Cephalopholis.miniata,342.5,EFD5a
4486,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,8EFD5a,Chaetodon.auriga,174.9,EFD5a
4487,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,8EFD5a,Choerodon.rubescens,250.9,EFD5a
4488,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,8EFD5a,Coris.auricularis,282.1,EFD5a
4489,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,8EFD5a,Coris.auricularis,299.7,EFD5a
4490,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,8EFD5a,Coris.auricularis,318.6,EFD5a
4491,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,8EFD5a,Coris.auricularis,360.5,EFD5a
4492,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,8EFD5a,Dascyllus.trimaculatus,121.4,EFD5a
4493,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,8EFD5a,Diagramma.labiosum,436.8,EFD5a
4494,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,8EFD5a,Eubalichthys.caeruleoguttatus,273.2,EFD5a
4495,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,8EFD5a,Eubalichthys.caeruleoguttatus,337.8,EFD5a
4496,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,8EFD5a,Eubalichthys.caeruleoguttatus,390.5,EFD5a
4497,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,8EFD5a,Eubalichthys.caeruleoguttatus,406.4,EFD5a
4498,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,8EFD5a,Lethrinus.miniatus,279.4,EFD5a
4499,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,8EFD5a,Lethrinus.miniatus,355.1,EFD5a
4500,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,8EFD5a,Lethrinus.nebulosus,360,EFD5a
4501,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,8EFD5a,Lethrinus.nebulosus,439.1,EFD5a
4502,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,8EFD5a,Lethrinus.sp,314.3,EFD5a
4503,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,8EFD5a,Chrysophrys.auratus,262.8,EFD5a
4504,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,8EFD5a,Chrysophrys.auratus,269,EFD5a
4505,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,8EFD5a,Chrysophrys.auratus,294.3,EFD5a
4506,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,8EFD5a,Chrysophrys.auratus,296.1,EFD5a
4507,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,8EFD5a,Chrysophrys.auratus,304.1,EFD5a
4508,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,8EFD5a,Chrysophrys.auratus,309.9,EFD5a
4509,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,8EFD5a,Chrysophrys.auratus,332.4,EFD5a
4510,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,8EFD5a,Chrysophrys.auratus,378,EFD5a
4511,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,8EFD5a,Chrysophrys.auratus,395.5,EFD5a
4512,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,8EFD5a,Chrysophrys.auratus,584.9,EFD5a
4513,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,8EFD5a,Chrysophrys.auratus,635.4,EFD5a
4514,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,8EFD5a,Plectropomus.leopardus,298.4,EFD5a
4515,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,8EFD5a,Plectropomus.leopardus,379.4,EFD5a
4516,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,8EFD5a,Pomacanthus.semicirculatus,348.6,EFD5a
4517,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,8EFD5a,Pseudocaranx.dinjerra,287,EFD5a
4518,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,8EFD5a,Pseudocaranx.dinjerra,306.8,EFD5a
4519,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.a,Easter.a.D,Suomi.Is.,D,a,sBRUVS,24,8EFD5a,Scombridae.spp,913.6,EFD5a
4520,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.c,Easter.c.D,Rat.Is.,D,c,sBRUVS,24,8EFD4c,Chaetodon.assarius,86.9,EFD4c
4521,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.c,Easter.c.D,Rat.Is.,D,c,sBRUVS,24,8EFD4c,Chaetodontoplus.personifer,195.6,EFD4c
4522,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.c,Easter.c.D,Rat.Is.,D,c,sBRUVS,24,8EFD4c,Chlorurus.sordidus,176.3,EFD4c
4523,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.c,Easter.c.D,Rat.Is.,D,c,sBRUVS,24,8EFD4c,Choerodon.rubescens,269.6,EFD4c
4524,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.c,Easter.c.D,Rat.Is.,D,c,sBRUVS,24,8EFD4c,Coris.auricularis,279.4,EFD4c
4525,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.c,Easter.c.D,Rat.Is.,D,c,sBRUVS,24,8EFD4c,Coris.auricularis,310,EFD4c
4526,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.c,Easter.c.D,Rat.Is.,D,c,sBRUVS,24,8EFD4c,Coris.auricularis,313.2,EFD4c
4527,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.c,Easter.c.D,Rat.Is.,D,c,sBRUVS,24,8EFD4c,Coris.auricularis,319,EFD4c
4528,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.c,Easter.c.D,Rat.Is.,D,c,sBRUVS,24,8EFD4c,Diagramma.labiosum,282.4,EFD4c
4529,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.c,Easter.c.D,Rat.Is.,D,c,sBRUVS,24,8EFD4c,Labracinus.lineatus,191.8,EFD4c
4530,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.c,Easter.c.D,Rat.Is.,D,c,sBRUVS,24,8EFD4c,Chrysophrys.auratus,293.6,EFD4c
4531,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.c,Easter.c.D,Rat.Is.,D,c,sBRUVS,24,8EFD4c,Chrysophrys.auratus,312.5,EFD4c
4532,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.c,Easter.c.D,Rat.Is.,D,c,sBRUVS,24,8EFD4c,Chrysophrys.auratus,398.2,EFD4c
4533,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.c,Easter.c.D,Rat.Is.,D,c,sBRUVS,24,8EFD4c,Chrysophrys.auratus,426.4,EFD4c
4534,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.c,Easter.c.D,Rat.Is.,D,c,sBRUVS,24,8EFD4c,Parma.occidentalis,185.8,EFD4c
4535,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.c,Easter.c.D,Rat.Is.,D,c,sBRUVS,24,8EFD4c,Parupeneus.chrysopleuron,185.1,EFD4c
4536,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.c,Easter.c.D,Rat.Is.,D,c,sBRUVS,24,8EFD4c,Scarus.chameleon,261.6,EFD4c
4537,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.b,Easter.b.D,Woody.Is.,D,b,sBRUVS,24,8EFD4b,Coris.auricularis,288.7,EFD4b
4538,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.b,Easter.b.D,Woody.Is.,D,b,sBRUVS,24,8EFD4b,Chrysophrys.auratus,236.6,EFD4b
4539,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.b,Easter.b.D,Woody.Is.,D,b,sBRUVS,24,8EFD4b,Chrysophrys.auratus,252.4,EFD4b
4540,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.b,Easter.b.D,Woody.Is.,D,b,sBRUVS,24,8EFD4b,Chrysophrys.auratus,258.7,EFD4b
4541,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.b,Easter.b.D,Woody.Is.,D,b,sBRUVS,24,8EFD4b,Chrysophrys.auratus,262.8,EFD4b
4542,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.b,Easter.b.D,Woody.Is.,D,b,sBRUVS,24,8EFD4b,Chrysophrys.auratus,290.5,EFD4b
4543,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.b,Easter.b.D,Woody.Is.,D,b,sBRUVS,24,8EFD4b,Chrysophrys.auratus,295.1,EFD4b
4544,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.b,Easter.b.D,Woody.Is.,D,b,sBRUVS,24,8EFD4b,Chrysophrys.auratus,315.1,EFD4b
4545,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.b,Easter.b.D,Woody.Is.,D,b,sBRUVS,24,8EFD4b,Chrysophrys.auratus,317.8,EFD4b
4546,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.b,Easter.b.D,Woody.Is.,D,b,sBRUVS,24,8EFD4b,Chrysophrys.auratus,434,EFD4b
4547,16,2008.05.Abrolhos.B.DM,2008,Abrolhos.Islands,Fished,Easter,Easter.b,Easter.b.D,Woody.Is.,D,b,sBRUVS,24,8EFD4b,Pseudocaranx.dinjerra,306,EFD4b
